"gutenberg_id" "text"
766 "gooseberries, and trying to look unmoved. A great wind rises, and the"
766 "summer is gone in a moment. We are playing in the winter twilight,"
766 "dancing about the parlour. When my mother is out of breath and rests"
766 "herself in an elbow-chair, I watch her winding her bright curls round"
766 "her fingers, and straitening her waist, and nobody knows better than I"
766 "do that she likes to look so well, and is proud of being so pretty."
766 ""
766 "That is among my very earliest impressions. That, and a sense that we"
766 "were both a little afraid of Peggotty, and submitted ourselves in most"
766 "things to her direction, were among the first opinions--if they may be"
766 "so called--that I ever derived from what I saw."
766 ""
766 "Peggotty and I were sitting one night by the parlour fire, alone. I"
766 "had been reading to Peggotty about crocodiles. I must have read very"
766 "perspicuously, or the poor soul must have been deeply interested, for I"
766 "remember she had a cloudy impression, after I had done, that they were"
766 "a sort of vegetable. I was tired of reading, and dead sleepy; but"
766 "having leave, as a high treat, to sit up until my mother came home from"
766 "spending the evening at a neighbour's, I would rather have died upon"
766 "my post (of course) than have gone to bed. I had reached that stage of"
766 "sleepiness when Peggotty seemed to swell and grow immensely large."
766 "I propped my eyelids open with my two forefingers, and looked"
766 "perseveringly at her as she sat at work; at the little bit of wax-candle"
766 "she kept for her thread--how old it looked, being so wrinkled in"
766 "all directions!--at the little house with a thatched roof, where the"
766 "yard-measure lived; at her work-box with a sliding lid, with a view of"
766 "St. Paul's Cathedral (with a pink dome) painted on the top; at the brass"
766 "thimble on her finger; at herself, whom I thought lovely. I felt so"
766 "sleepy, that I knew if I lost sight of anything for a moment, I was"
766 "gone."
766 ""
766 "'Peggotty,' says I, suddenly, 'were you ever married?'"
766 ""
766 "'Lord, Master Davy,' replied Peggotty. 'What's put marriage in your"
766 "head?'"
766 ""
766 "She answered with such a start, that it quite awoke me. And then she"
766 "stopped in her work, and looked at me, with her needle drawn out to its"
766 "thread's length."
766 ""
766 "'But WERE you ever married, Peggotty?' says I. 'You are a very handsome"
766 "woman, an't you?'"
766 ""
766 "I thought her in a different style from my mother, certainly; but of"
766 "another school of beauty, I considered her a perfect example. There"
766 "was a red velvet footstool in the best parlour, on which my mother"
766 "had painted a nosegay. The ground-work of that stool, and Peggotty's"
766 "complexion appeared to me to be one and the same thing. The stool was"
766 "smooth, and Peggotty was rough, but that made no difference."
766 ""
766 "'Me handsome, Davy!' said Peggotty. 'Lawk, no, my dear! But what put"
766 "marriage in your head?'"
766 ""
766 "'I don't know!--You mustn't marry more than one person at a time, may"
766 "you, Peggotty?'"
766 ""
766 "'Certainly not,' says Peggotty, with the promptest decision."
766 ""
766 "'But if you marry a person, and the person dies, why then you may marry"
766 "another person, mayn't you, Peggotty?'"
766 ""
766 "'YOU MAY,' says Peggotty, 'if you choose, my dear. That's a matter of"
766 "opinion.'"
766 ""
766 "'But what is your opinion, Peggotty?' said I."
766 ""
766 "I asked her, and looked curiously at her, because she looked so"
766 "curiously at me."
766 ""
766 "'My opinion is,' said Peggotty, taking her eyes from me, after a little"
766 "indecision and going on with her work, 'that I never was married myself,"
766 "Master Davy, and that I don't expect to be. That's all I know about the"
766 "subject.'"
766 ""
766 "'You an't cross, I suppose, Peggotty, are you?' said I, after sitting"
766 "quiet for a minute."
766 ""
766 "I really thought she was, she had been so short with me; but I was quite"
766 "mistaken: for she laid aside her work (which was a stocking of her own),"
766 "and opening her arms wide, took my curly head within them, and gave it"
766 "a good squeeze. I know it was a good squeeze, because, being very plump,"
766 "whenever she made any little exertion after she was dressed, some of the"
766 "buttons on the back of her gown flew off. And I recollect two bursting"
766 "to the opposite side of the parlour, while she was hugging me."
766 ""
766 "'Now let me hear some more about the Crorkindills,' said Peggotty, who"
766 "was not quite right in the name yet, 'for I an't heard half enough.'"
766 ""
766 "I couldn't quite understand why Peggotty looked so queer, or why she"
766 "was so ready to go back to the crocodiles. However, we returned to those"
766 "monsters, with fresh wakefulness on my part, and we left their eggs in"
766 "the sand for the sun to hatch; and we ran away from them, and baffled"
766 "them by constantly turning, which they were unable to do quickly, on"
766 "account of their unwieldy make; and we went into the water after them,"
766 "as natives, and put sharp pieces of timber down their throats; and in"
766 "short we ran the whole crocodile gauntlet. I did, at least; but I had"
766 "my doubts of Peggotty, who was thoughtfully sticking her needle into"
766 "various parts of her face and arms, all the time."
766 ""
766 "We had exhausted the crocodiles, and begun with the alligators, when"
766 "the garden-bell rang. We went out to the door; and there was my mother,"
766 "looking unusually pretty, I thought, and with her a gentleman with"
766 "beautiful black hair and whiskers, who had walked home with us from"
766 "church last Sunday."
766 ""
766 "As my mother stooped down on the threshold to take me in her arms and"
766 "kiss me, the gentleman said I was a more highly privileged little fellow"
766 "than a monarch--or something like that; for my later understanding"
766 "comes, I am sensible, to my aid here."
766 ""
766 "'What does that mean?' I asked him, over her shoulder."
766 ""
766 "He patted me on the head; but somehow, I didn't like him or his deep"
766 "voice, and I was jealous that his hand should touch my mother's in"
766 "touching me--which it did. I put it away, as well as I could."
766 ""
766 "'Oh, Davy!' remonstrated my mother."
766 ""
766 "'Dear boy!' said the gentleman. 'I cannot wonder at his devotion!'"
766 ""
766 "I never saw such a beautiful colour on my mother's face before. She"
766 "gently chid me for being rude; and, keeping me close to her shawl,"
766 "turned to thank the gentleman for taking so much trouble as to bring her"
766 "home. She put out her hand to him as she spoke, and, as he met it with"
766 "his own, she glanced, I thought, at me."
766 ""
766 "'Let us say \"good night\", my fine boy,' said the gentleman, when he had"
766 "bent his head--I saw him!--over my mother's little glove."
766 ""
766 "'Good night!' said I."
766 ""
766 "'Come! Let us be the best friends in the world!' said the gentleman,"
766 "laughing. 'Shake hands!'"
766 ""
766 "My right hand was in my mother's left, so I gave him the other."
766 ""
766 "'Why, that's the Wrong hand, Davy!' laughed the gentleman."
766 ""
766 "My mother drew my right hand forward, but I was resolved, for my former"
766 "reason, not to give it him, and I did not. I gave him the other, and he"
766 "shook it heartily, and said I was a brave fellow, and went away."
766 ""
766 "At this minute I see him turn round in the garden, and give us a last"
766 "look with his ill-omened black eyes, before the door was shut."
766 ""
766 "Peggotty, who had not said a word or moved a finger, secured the"
766 "fastenings instantly, and we all went into the parlour. My mother,"
766 "contrary to her usual habit, instead of coming to the elbow-chair by the"
766 "fire, remained at the other end of the room, and sat singing to herself."
766 "--'Hope you have had a pleasant evening, ma'am,' said Peggotty, standing"
766 "as stiff as a barrel in the centre of the room, with a candlestick in"
766 "her hand."
766 ""
766 "'Much obliged to you, Peggotty,' returned my mother, in a cheerful"
766 "voice, 'I have had a VERY pleasant evening.'"
766 ""
766 "'A stranger or so makes an agreeable change,' suggested Peggotty."
766 ""
766 "'A very agreeable change, indeed,' returned my mother."
766 ""
766 "Peggotty continuing to stand motionless in the middle of the room, and"
766 "my mother resuming her singing, I fell asleep, though I was not so sound"
766 "asleep but that I could hear voices, without hearing what they said."
766 "When I half awoke from this uncomfortable doze, I found Peggotty and my"
766 "mother both in tears, and both talking."
766 ""
766 "'Not such a one as this, Mr. Copperfield wouldn't have liked,' said"
766 "Peggotty. 'That I say, and that I swear!'"
